order_id,time_to_deliver_days,diff_estimated_delivery_days
f4ae2ab5-2b8c-6e09-3b06-d6656ee4d351,2,-13
3bb493e5-23da-e107-dd7c-396489bcbd0b,16,-33
af3ac636-ad9b-d84b-524e-ffaba1214126,19,-5
a7b8a894-8215-0526-93fd-30a5c9ab6736,11,-8
3f237ed2-840f-aceb-de71-9d4501dd7d30,17,-8
04eef545-c54d-4448-25c5-06ba170a26bd,32,11
d5ea2169-e37b-50c5-2923-ed4e62482bda,4,-17
97514c15-2882-f362-5b91-ce58ddc0c3b6,7,-19
219c7d52-9a76-ebdf-fe83-80819ee7aa24,9,-29
445dfa2b-420c-1f20-eba8-3ec3d5ce8993,10,-13
df1b378a-c0b2-1d71-ef1e-642971d31530,59,18
c7b67f6e-3ee3-00d8-fde6-627ae6b50041,10,-7
fa89b2c9-bc90-956a-5177-14880dfeb6ac,9,-17
b21727c1-69d9-1071-5188-36ff346b0c39,10,-14
42e5f731-61b3-e88f-dadd-792613be1da9,4,-12
020c2cd2-0d09-193b-79c5-1797a82aaa3e,6,-17
6ea05fe0-bc7c-e79a-766c-ea430fb1ea56,20,-1
ef389a7e-5f6a-3789-e5db-7366d2805c4a,9,-15
17b6e017-1d3c-8654-9c28-e1630bff91c8,7,-16
be6e0e5a-ee29-1877-5fc1-4dfe68d18a37,12,-16
28781e07-0646-7b15-858f-acab8a22ba5b,9,-21
e4d8efa7-0d39-268e-478a-400cd60f6e05,4,-20
77e102ec-f08e-0575-81ef-2ce55c80c6c0,7,-20
5dbd736e-8af7-fa0c-1c75-28c53b2d2f5c,16,0
f795a37f-40d5-8c43-85ca-c618d078f202,7,-28
ebb84f02-3349-91a5-73fe-0a654f19a056,4,-25
1114091b-46ac-ad25-86d4-f3b4d9a24ad5,5,-20
7e41af71-933a-120d-6d0f-cf9249f19a85,4,-7
00af3d9d-dff7-f256-e83d-79247dbe1a9f,14,-19
587d1c2d-4116-7fd6-32fc-7a7e6e6d03a4,17,-9
5451f2c0-9029-166e-1682-b8f0d0ce98b6,8,-13
693c482b-6919-8a22-97a3-b61befcd3890,9,-9
f154c7c6-2bc5-3e3c-7ed8-2713abb2c96c,5,-8
1d8d38e4-0026-ed1b-2eb7-a2e898c31ebf,6,-14
ce44f44e-e93f-1dee-a42e-493e84b5cd63,25,-8
dc17587e-6349-f0e3-7fab-d902991359f4,16,-6
da3c5f58-df5d-64e0-b049-15c5ef0f2a6c,7,-7
2fc58fd9-7ab3-2888-72ad-6b35bbd712c3,3,-7
903f3704-0518-ff60-300d-a0229eaf9e57,21,-27
2e3a1177-e30a-e6d7-8424-0896e5441c55,26,0
b63188e4-8794-6094-60e6-d33e5cb7b480,20,-11
5fe2df2e-3a6d-f134-feba-908c1ae1a63d,11,-21
966a9df2-85b6-bbab-1516-a5776a4eba6b,7,-15
ada2aa22-aa5d-4a7a-e409-2124f8974813,4,-18
f9ec88f4-9637-ef75-f91d-3b52f89b2809,18,-14
3bc051d5-1f6d-4913-e2d5-aa5c23322082,4,-13
33c00e6b-5e5d-1f82-9753-828969590a33,10,-9
c050bbcc-027f-638b-dea3-4842450ed4eb,15,-21
5dae8914-499e-60f9-8b65-ea4094c69880,20,-4
b30659f0-6b33-fcd3-ffad-36f031b503e4,16,-10
29658bec-d07b-8b8a-e3d1-3366b9cb10cc,20,-31
06475c92-5f62-2993-96ae-63b9e9468486,7,-20
9c282d27-e99f-dd86-2f14-6b2a7a097b58,21,-11
e6f98f32-bf5e-7242-69a5-e9cb2529f2e3,9,-7
7ef0e1c9-8232-d43b-6e92-ab32795aeb06,6,-14
23dd5794-f9e6-89dc-3862-270739f8659d,17,-4
ca98a727-6eda-33f3-3928-1b1eb1828d64,20,0
5d0878aa-cb99-2755-19d6-3933d82cacdf,11,-20
eb6553e5-1dc3-18a6-b879-0d6793b029ed,12,-17
9de4ca7a-2c92-510b-d3c8-940e28e92bb9,4,-10
fadb25c9-1522-1308-92be-8a5ddb3e139f,32,7
0641c2d6-df64-2517-fb73-e1ac88a188a4,12,-16
6d7195bd-7754-41e7-5af3-f52c8c73031f,11,-8
b8b33182-1864-5318-00f7-36e470ad836b,15,-11
7be469d9-b115-e2a0-8cf5-6be2d9250b8c,17,-9
4258b5be-df23-3195-3c0b-974849dd7b24,15,-2
39e8d588-3eb1-2c66-b1d2-bb1799810d05,11,-12
458c6e38-3ce0-4c24-b303-3392e56c9283,6,-27
3a7944a4-9d19-6ebe-c0fc-4e5058cab330,12,-15
3810134c-7dbb-c676-c25f-2b9d4e7886fa,6,-18
bb1cb065-3f26-64a8-3f30-a4bc0b483f94,7,-15
e34e69d5-e393-4532-23b9-5ec263c04b25,6,-19
95fd5e46-9d8c-e509-3ade-ace50b5a4389,6,-21
2ad2d339-3253-922f-6f46-941e23089bf0,13,-7
e239d280-236c-dd3c-40cb-2c033f681d1c,18,-14
beb1a245-f0be-4e0b-dd59-7e0041f1b93e,29,8
cd718ff0-8da2-d61c-b462-de44ae33bc56,6,-7
5fab32ed-a80b-c8ab-834f-55e18bdc1b8c,14,-5
ae4e0cbf-a9ba-0080-cd37-3da8827352a5,14,-12
64b68fbc-3e28-283e-10fc-7a8cdb828f2a,19,-6
75580197-fa1d-0061-4009-1ea9e6ccdcfa,21,-2
93abf129-99a3-6099-e829-2231caeebe18,6,-16
ba0a733b-734d-b384-f675-3b0d9b4e9185,8,-12
e0820022-dc8f-9840-abec-5c1057054ba9,11,-16
5636f372-0054-2041-70c8-f617a9c7e012,12,-4
bfc2396e-870e-5635-4fb1-63b76c9c1e3b,8,-16
258078cb-7df9-7d7f-7222-9c81af3cae4e,12,-9
e1e7c43f-4259-0925-6a36-6901f953256a,7,-17
8ea80337-0091-3a32-e949-88adbe26d5aa,4,-1
216b8ce5-9251-0434-04cc-3b15cff651fc,4,-8
068c06f0-ea08-ab32-e127-f87aafaa834d,14,-3
e269ca84-7956-20d3-adb8-6146ff38ad62,6,-7
d759e07b-69f4-82e6-ce8e-fea035901b4d,7,-16
f4d33a3d-b484-fba7-7b5f-1f1990fb3445,10,-9
00fb0558-8653-6063-afa0-dbee07a0944f,8,-20
5281594b-70a5-c7ed-8821-c77aae621155,16,-10
8e774bad-4375-dc8b-0712-5f934984f15d,4,-7
4c5ac0db-9e69-45c1-27be-de87a8a1bf7d,13,-13
dee8fd0e-964b-71cf-9dd9-c7221eb73f14,18,-9
d53539c0-7b0e-0bb2-8c04-68574526dc88,9,5
26b5b516-adaa-e719-8606-4b4cd22076b3,6,-22
d279d053-7eba-5789-3e86-d387ea58d4a4,8,-21
df90edc2-d012-375f-adf5-be70b1b6ddc9,10,-10
3e12f46c-e85a-d5d8-5a0b-8dfdf0a6e32c,34,7
0ff1419c-b5d9-6f63-55fc-067f02c8936a,6,-16
5bb5e53b-117f-231e-116d-1ff1f530c8ce,2,-13
3f090361-c1e3-266b-f3dd-a7a00df3c0ec,5,-2
0f32a0df-7bef-480c-420a-ccf154fc4a29,17,-20
01d81502-9787-ce30-f6f6-4900ee93ba37,10,-14
31c42111-3f18-1dad-ede6-afbef5d48075,16,-16
1b7efcda-93ef-629e-74df-8b1fcd2b1f92,10,-17
e5acfcde-950a-ab46-9e48-85712a1cb69f,14,-19
0170fdd7-ac7c-7bba-d530-8207bd25a679,6,-7
56510133-18bb-b153-2392-e6d03480e88d,10,-11
363424d2-6d96-395e-1684-88b25d4b9efc,10,-10
3faee37f-445b-155d-f1e1-06ec29732510,6,-18
44b96d7a-837b-e459-5325-c31fef81022c,13,-18
7e95d101-ed97-6035-78e3-8b4955c244ab,14,-5
df60585f-4cb8-5bc7-e7b6-531f59920613,8,-13
fc0cf3fd-5d9e-2c66-4793-3462acbb3f6f,4,-17
9a50f016-b349-f16c-4b2e-42a4be02d1c3,6,-14
b9fc4def-daf8-07a5-4f5a-0362c764d384,20,-3
50920d4f-86db-3702-48f3-02f5bc12a9f6,6,-19
69eb180c-9de9-dcdd-efe8-a3e8a7ce8016,21,-27
e98ccd0d-8ad3-23ec-4fee-a57417d08a99,11,-21
441bda02-c27a-285c-fa9e-beaeb9954e4a,7,-18
9b585249-5fdc-959c-8d7d-069b3c328502,2,-7
6db6ea05-fce4-b569-4e9c-6e6afaddfe4c,8,-3
db55add8-b42e-ee4c-281c-016ab8a5fc05,6,-12
b3dfba99-633d-1f7c-fb7d-6530c2a88966,4,-12
616105c9-352a-9668-c383-03ad44e056cd,10,-8
13832510-afc6-f941-03ae-c19663dd52cf,30,5
22f4dea7-b181-0fd7-5107-dad133794113,2,-24
ab0ccee4-30e5-2060-71c6-9ff52e7634c3,10,-12
92c5a8a8-7f69-af17-232b-352b1a936553,8,-6
c17bec33-8f03-0a3c-554f-761083f037d1,6,-8
09729990-b5d8-f549-9917-697c409b55cc,16,-12
a993bd74-c2c4-827d-da15-f121744bcd1e,14,-24
e42e8108-ccb7-5f8b-eac4-116b386e7023,9,-13
2b61f605-3807-f2cc-8f28-b12bdcc72c68,17,-6
7dc8379a-3299-9985-a71e-0653836c7f91,2,-7
86f5f7fe-2f0e-743f-a540-95370a545033,12,-14
fc42360e-860c-bdb1-b320-0acac82cd5ca,4,-22
ca4c67de-e2a8-7da5-369f-cce4f80598de,13,-14
f8cc76d8-9295-e1bd-f221-5efe69872481,12,-22
8d1129b3-1f1b-f3cd-5db9-d36e63bb5f75,14,-11
53dc49c7-f714-5d44-eafa-6c61d5f72e45,7,-8
a156911d-d7e0-08e3-73ba-70af8ddf3ce9,4,-11
750cb0e4-a410-a52a-77ea-1718a489393e,9,-12
da118e57-1cb5-1f36-8ed9-0483a36391ab,10,-13
e5dfa353-d229-de8b-9a6e-25cda9b03130,16,-15
368bfb99-b556-5980-0eea-12a0476b0b70,14,-14
4c1274c7-24f3-a087-87a9-7b452004ff86,19,-7
29382aea-641d-f80f-fc13-8e1d4dd50ffd,8,-14
cb53cd98-c095-6282-8a48-a0da5d0b92ce,9,-23
eac8032a-cefa-88dd-da1f-a3dffba07365,25,-4
24b438f7-05e7-6875-6df2-50d282036292,21,-7
b8465ebd-eb16-d7b9-7b28-e61f894afb70,12,-14
11e51f7e-df6a-8325-f566-41580dc64547,7,-17
8c2a1793-00bd-39a4-eb4e-f85647f8a68d,8,-12
2e2a0af2-56d9-02ab-2e81-6447f6f531be,14,-14
d467985b-b405-16b9-3cfe-f42e06e01e4c,7,-9
49fa1c39-2707-716c-d5d1-2cc1c7c65c15,17,-8
2612f53e-c86e-a657-5256-93697164701a,7,-16
7aec7aea-70b4-d42c-db34-9810c4475051,13,-10
eb22a3be-d090-14af-3e8b-797ca6261a9e,7,-10
318cbbe8-d7e8-1a39-0163-9555be1e8041,6,-1
39c1dec2-963c-9b3f-7390-349ec9c4b241,9,-18
3af10bc9-c43f-b593-524e-8096765b116f,14,-8
a969ea76-70f4-17da-5823-9666920e9a97,12,-21
cf47ad2f-b60c-ae3f-74b9-43646f685c94,19,-46
053774f3-c674-d850-192a-31b9c1a8ab3a,8,-14
0505a29e-827a-4c60-9b3f-d250c0313bef,19,-14
d92a35dc-65d9-30c8-59ec-ff392b7ec4ce,8,-10
f7fdd929-1fb0-0404-aa63-adabadc61ec7,8,-14
b44c0f4d-0cdb-8ae7-2890-69d703ca6db8,7,-8
398545ae-905d-ad28-6c70-f01c7e7311e1,24,-5
0a505a7b-63a3-3e72-ba41-59e3db1208c9,8,-18
38bf8e12-131a-605a-3826-5416150b4888,11,-23
7701820e-6e57-dbb6-26a8-0dfd7ab6f414,18,-7
d2d690bc-a31c-33e3-8a00-6ee3b3b62c94,4,-7
7b511d9d-317e-777f-b455-2fa4c7dc717e,11,-21
46d2062e-8a19-cb54-7349-1cf07b5d4629,9,-20
ce7be36d-7863-0d65-4873-b810b8d354f4,7,-9
f0aa9abb-1f80-3c96-d419-27c0fb3da588,5,-21
1f206aee-577f-5040-1576-d48a17d2249e,20,-16
014176e9-5386-72a3-2d2a-9b73bf53a31f,18,-10
2ea830e1-78fb-91c9-3972-2e9cb085383b,19,-6
3a02bd4d-9f71-0f77-20c8-e36d15bbc6d1,12,-9
1f5bb5f8-4797-dd4e-2344-79124128b9cc,9,-23
1fd53d1c-aeb5-1ab6-526e-5b38f525c202,6,-23
52fe09ed-9b59-f3ee-4be7-b74b990d13bd,20,-11
e556806e-85b0-3aa8-192b-c54ebdb15009,8,-15
cd55a9bc-a14b-315a-63b8-ef0b9a43d253,23,0
e96a8e16-dcbf-b70e-75e5-4d34c6e832c4,11,-7
725bd1c0-1a21-3e4a-c799-9d74cc9da874,6,-4
a2a53e82-4841-856d-25e9-fe22467e4209,16,-11
29a73b04-c3a2-4a3d-00b7-262ab67299ad,15,-32
e2b405cc-b583-9931-cae6-f89767eada9b,11,-15
d037a5a0-3475-0ef7-0889-cb051fa83b59,19,-20
f980e209-d6b6-2a36-3dc0-4e2f2b88d568,5,-15
3ea310e0-ca8e-aa2d-771f-9ae489e6535e,56,35
86efd7c2-9e90-4b20-b31e-862644db7ece,9,-6
0d5fb861-4978-748b-cfbe-f448c8a74a17,9,-22
0778b810-e2b3-8aff-a716-07aa32043365,26,0
cc4dea61-bd3a-aacb-0780-ccbc6ad94eaa,17,-27
f5bbb2a9-895f-e853-1e35-393e1efd901c,5,-11
17a02026-2f65-9ee7-b110-3f36824ee2f6,7,-21
2781c27a-da78-5771-37fb-98ab7a31775a,4,-4
101625de-5f3e-a806-4a29-00b7b9235491,26,0
ceb22e0e-a85b-325a-eee2-59c87e85fde6,5,-22
cb3fd1d0-4f96-7b6c-2d2f-bb8f50970c8f,7,-7
2bf1d83a-c1f9-e3bb-2a9c-497d3de0e866,20,-13
03789728-a4b9-475c-05f6-fe33ced95ccd,7,-16
56e74cf3-d3be-617b-843a-d339dd83706a,7,-15
80de4501-9ba6-e7e9-fed6-89c68e1d67e8,7,-19
520875e4-7982-5f36-edbd-78db65c729a2,12,-16
9e1c6d51-49a2-4196-3c2e-3a2ddaba98a1,2,-33
b6830fb4-fc4f-c7ef-2c89-7fe89e621f3b,20,-21
a8b39d75-88eb-c10f-8adb-725a1be312be,6,-20
91da5dfe-b939-a689-d560-99918730f396,11,-18
6a9bf012-1b71-8a84-449b-c75bb129ed6c,35,2
aff844f0-49f4-8f38-df98-85eb70f0d8a6,13,-12
87ac6527-8f1e-d3a2-3cd5-ba4d867eabbf,12,-10
b81f5101-3f5e-0975-0444-04edfc6dfc7c,28,-1
00891ba5-de66-f550-00ee-358ceea9b345,9,-15
b2385a6b-9654-3064-201c-7f066a2b9b56,5,-14
6bc45883-6ece-f86d-ca3a-fa67523f4268,5,-16
e8b21d9e-d9cd-f4a4-edd7-f24e82f65afe,7,-14
6b36a709-05c0-1092-22b7-b3185a1aaa4e,14,-8
4f265ccf-96fa-25ef-7934-fec97dc27597,6,-27
1354de89-9c74-20bb-aa9d-9484c79c862c,48,12
75c3991c-985f-0ad3-e6c3-b9ae67f16b76,5,-5
db9a0f1b-8fd8-5bda-d539-4dbdf0179aa2,6,-21
389ae1c2-f975-01a3-1091-9a2234e0ce74,10,-24
99e5f0c6-85ca-94e5-a1c7-134b1898bb1a,5,-3
fed0b94d-f40a-4b55-adb2-18de761380f4,30,-1
d9a2131e-6b6d-20f8-ba76-183245c30b66,3,-23
871ab967-b724-c659-c267-8dc802f154d1,11,-19
0bd5590e-d46f-78fc-eed5-ab73b86b8dd4,2,-11
428964e7-46cb-d974-ac94-be994a5c17c6,11,-7
b372525f-79a0-3a4f-4c7f-33e311e3a6eb,72,43
eec1e717-0bc8-8c84-5bee-8ab6ef36721c,15,-22
ecd2518a-4804-d4d7-80d1-347c4852af03,4,-9
71364fd8-f029-fcfe-f871-a2b7c1c45eef,9,-19
e6670c90-8997-3cc6-8e5b-90b7d1f4fec4,9,-9
4e0ca3dd-ec69-7662-3213-dab02333d917,3,-12
2bbf04c7-da16-3342-76d9-5e3f4b7b938d,9,-21
cfd2d083-615e-8a74-ea5b-38d198c92a77,18,-17
0648c919-c26e-4ed9-eae8-879a4c17796e,13,-27
0b38581e-aa98-bfe8-d55c-956b4dab5bcd,14,-12
00949655-cdd8-d046-5e43-3a5e6c9643e5,3,-7
3981ab3f-c085-c2a1-d4dc-ca88197fe7fd,7,-7
8b7c604f-d9d7-3cf8-e3f0-d5389e3022ac,5,-5
af045d3e-5d70-82db-57d5-b5dde3c0c97b,6,-23
749890e9-e172-0de8-7c27-367481a3d111,7,-21
2fceb850-b57e-de81-5933-d3554ae792fe,4,-6
ce31aa6b-c499-89f7-1e4e-b6f02f702f51,3,-11
6c1e09e4-c733-fbc6-10ee-1737436f8a5b,21,-10
99044ba4-cee0-9a5f-d69a-8c9a25599f55,7,-15
36920eac-7bd8-263f-ab6d-162476986d90,3,-14
984ccd2f-6156-5cb8-294d-4ee05bdebb0c,5,-14
c5d37fd7-edf7-a083-3228-d03ce7eb7531,6,-10
8c889ab3-61bb-fe14-ea5e-bfb5ef7053b4,32,12
75086a2f-175d-1548-f12f-fd72be9d06a7,17,-7
de64325a-3ec2-42c2-264f-553d946274ae,15,-3
1a5c38fb-cc67-a6ff-b194-96befa8e96a3,12,-33
bca3a93a-36b6-25ce-7fca-16d1e898ff63,12,-15
f6ea8cbc-c890-0287-db11-6d4edbdc7c7d,3,-3
62298ce9-6fd8-7a8c-6dbd-04c4b2a16d41,18,-8
9e52bb43-3e0c-3da9-2cd7-5849bc446fac,6,-13
55b6cf86-49aa-b7d7-ac94-52d6b3318c18,27,2
d4b13d05-1f5f-5433-6f65-b26b2c8255d0,3,-8
f3f60da6-d828-21ab-2d6e-56418df0d7a3,18,-12
7a32a414-f59c-aff4-a7f5-e9710a9c32e7,34,1
eddeac0c-76b6-21e7-5409-d5ed0531fe0d,22,-3
0c41735d-b7b9-b04c-ffb9-7ff1309cbee4,15,-15
be087f2e-4d52-7446-e82a-0e44d5f95d34,8,-31
689a70a3-223b-705a-f011-e81bc75323b8,8,-20
ef631f21-68b8-6a6e-fd53-a9fdfb9d4699,41,-13
073df773-abf7-15c8-e62c-999668a9cc49,11,-13
86399a62-def7-e6b7-6d52-b5cfd4cb7276,10,-5
f1e56e68-88d3-1427-f568-14ae6077aa45,9,-14
7f745edf-993f-5b79-2d9d-64d92762af66,24,-13
af133319-e844-2415-ea3e-9b7c183d711d,5,-19
cba96e18-6e4d-d8d1-72b3-98e01df4027d,2,-22
0a36bd17-2604-d49a-e57f-2ae440a0dc70,14,-34
96e5187c-cb97-5339-2e2d-cd3beff8f85f,7,-24
97676272-58a1-be01-a6ce-44c9ab46f2bc,7,-17
1161ed29-3dc0-a40b-bed5-7348919f65ec,34,7
fab9efbb-c1e2-ef88-f16f-448cff240426,18,-14
d413297b-10ef-98f2-0597-b3dc746efe80,20,-4
f54790d8-edca-7a0f-b566-26c7a42e984a,5,-6
c666d3ca-d8c5-5656-2a91-8f53cfff996d,21,-8
7f86cca3-de13-9cdb-a174-aa276ec11612,8,-26
b56a0889-2adc-73d4-813e-06c3e62f6bfb,12,-20
fd193ed0-3647-595d-959a-3e351af74eea,6,-25
71fecd30-61e5-96fd-59e6-5e9d62886535,14,-21
134bf8fe-a9ec-1583-3807-80902cf0dc7c,5,-5
7ac0ea1a-ae0c-98fd-853d-0baf7108099c,11,-12
53d7d36e-dbbd-0dad-e27d-791e9f6b020e,14,-20
49e84824-ae50-3af0-08a7-cc379ebab409,11,-14
2f745f75-4793-012b-39e7-806795178857,6,-14
6aa0ab1e-59df-785e-37bd-a849c1d1a09a,14,-11
837227f9-7fa1-b842-e412-73e07cf3e350,18,-8
09322de5-d2e4-e4aa-ac98-3f73fe652f24,10,-8
54d4c911-3998-9884-004c-ead3291a4a32,5,-7
3e895343-9d52-c5b7-a12e-ca9324cf4273,7,-10
39dec6d6-9a6e-574f-cd86-be266b2b0ee4,12,0
fbb09a2a-201b-41a3-1a2e-27bbd815c012,10,-16
3f5abd93-3258-e536-56eb-4368f0762fec,8,-12
5a2cf404-9320-a6a5-2486-e4287fbdb2c7,5,-20
0548ea59-d297-0d4c-0fc2-bca54cedfd54,12,-20
97d6c172-7b0d-36b8-d040-35e35d86f40f,18,-1
5985f136-ead1-06b6-ca5c-2bf3f76b5874,18,-10
b28f0b71-b371-9fda-b137-d7263d469001,4,-13
49aaf520-25f8-0a84-7024-7c3d1b9e3f1f,29,0
d5aa3ece-f9ff-525f-a798-578bae2ad559,7,-20
89e84cfb-3387-746e-060d-4a9146511c9e,8,-18
64a49ec4-515d-e1eb-b60b-a7e7b26a3893,7,-3
eb84695b-82bc-1d04-6f42-0135f35c52f8,18,-16
a75a3c5e-2423-6d6f-ced5-e82fd3526b43,2,-6
45f42317-b5fa-7a5f-4822-b837d7e8304b,22,-10
4fc0a813-a474-3731-85c8-f141a18878b3,15,-19
687fefbf-639c-cadb-9ffe-1510229fe531,6,-13
9ba78cdb-7ebe-d668-566d-399629fc74a6,15,-8
25897fea-0237-5384-a975-07a86d846923,10,-14
bf889dfb-c028-003f-df79-5584501b9530,6,-8
a0408479-9bcf-2107-3446-26146b5f70fe,14,-8
0e4e2b4f-0485-ebee-2020-fa22ebe41766,12,-11
eb468bfa-71ec-1fa1-2106-6d870a76f4eb,9,-11
e7754b4d-e127-6192-babd-bbf45647cefb,23,-4
b7dec0ed-6498-c647-ddac-a1006fe6240b,33,8
4cf7e2d6-0f3f-4ed5-8f0e-1ee3a78c6e81,9,-24
6d0f81ca-5d31-6d5a-7982-9a1cfaf85237,10,-22
5139f517-49d2-5619-bb9e-6153e11a18aa,9,-1
a49ef064-43db-e442-d78f-3fa3b26848d2,33,7
b218e6af-df3f-5259-8df3-77661fbd530e,21,-9
6643fcf7-be17-4c77-fb72-dea37c92aa19,4,-11
7d7905bf-75bc-3a76-57f3-e145f0214528,19,-9
2dd3e962-7a0c-ec07-b309-2f404934ce6b,32,10
cec0dfdf-4408-bef6-1c7d-93b02a41f92c,7,-24
bf794141-e731-463e-42c5-9aac15cc5cd9,6,-14
5a5f3655-d1d2-c0a3-1d9a-d1eee421ce81,47,8
6e56fd37-7b9d-1f81-6af1-28295e5c1003,6,-23
47c6cbb3-71cb-3681-d7d5-2cbb6ad3f94a,7,-7
0fafef94-91ab-c81f-2975-be1c75036a86,28,4
bf951e41-c5ad-b873-b7fd-cc1e83b406bf,3,-17
ea70810a-7aa7-53a2-9c08-ba0bff6edde5,20,4
30bcd0d1-a15a-6f39-1aaf-0e12c25fca39,6,-7
d22d34dc-3b27-dd66-47da-eddbcc570636,4,-4
48f30fbf-8d87-9b02-16be-9be4a1fca6e4,9,-8
9d8032ca-b9a4-41c8-df1b-47087eae5b41,35,6
4a78a79a-bcb0-1edd-282c-54c5c9cdaac2,9,-12
9d35fd8f-543f-d6c4-f836-9add0105e531,7,-35
b2ab8e46-c053-1fd5-46ec-40b146724c46,9,-1
2a1e6031-90a3-85d6-ac42-043e5361b309,13,-16
af93940e-ed19-8259-e7d1-964a641155a9,6,-14
081e5884-f403-fbe6-6f3b-ce77c72c9230,8,-9
18d4a0c2-9960-47bf-a18e-3f637f4ad763,16,-35
b86c4834-a1f8-0bb5-f808-842b4624a2cc,50,22
5a80f55b-30d5-104a-ec28-b1bc6b59b796,8,-18
09ed65e3-5d50-5a8c-e95a-82e5c0d1dff3,9,-8
f1b64d15-b1fe-4c26-aeff-daa46fa1004b,24,1
ca1533a4-041a-9850-1d0c-3250c7dff345,16,-16
ee72ce44-903a-7907-d3c8-4f46ef2dd863,17,-16
9c79cbb5-6424-12b4-1513-53f3dc4d4ee3,20,-13
0e1628ef-3204-3a2e-0c0d-7152af698bd1,7,-15
dd2a455f-0d35-a5d9-6480-8c72c38a36fd,11,-11
818080c3-8c17-ec4b-dcb3-9798ccb51b4e,11,-10
2cd38192-6f90-886d-f1f3-5f7002745c9b,10,-14
43db2bc4-9fcb-e07b-3ee1-7f03949557f4,7,-10
b326b285-76ef-485c-456b-b7d2775eeea8,13,-17
eac07a0d-bd3a-4360-0f76-d084fb472e63,13,-14
0670e42d-7078-8dc3-0446-908644d4cd74,14,-14
0b0bf8f9-977e-2251-7521-efeefa4b7a27,15,-5
c6492b84-2ac1-90db-807c-15aff21a7dd6,12,-9
e061acbc-3114-d574-40a7-250db18b4e0a,12,-14
c39da54f-19d2-aa7b-8966-7e4817f05629,23,-16
6c7e8d67-d9bf-60c5-baf0-5bb0193b4908,5,-5
065f2124-da64-e6bd-db11-20142f2ad73a,6,-23
855205a0-e3f8-56f2-a881-73b8693baec6,5,-8
d9e11079-0efe-2b61-a32e-2b343905ae90,5,-7
1fc71eb4-a30d-ced0-88d9-88c57e751078,7,-10
ee1099f5-1395-97ef-7595-66fd91767968,11,-10
40a601b7-1bfe-fbc0-f6a7-566b0d201fad,10,-26
4802922b-16a3-7af8-db6f-b3df54b07860,38,11
0d783e7e-03dd-70fd-2ea6-a0b33bb73706,9,-2
e4ef736a-2534-7585-f1e6-7bbf8eb476fe,10,-15
dc30763d-1665-f516-7ab9-25fbb51202f9,12,-22
f2b609cb-8300-d9cf-7f27-31582909bd61,5,-10
e46cc1d4-37cb-15e5-f952-30f2eabaca67,6,-20
d326dcaa-f349-108b-952b-a7aba78eaa9d,2,-13
2d42a5a4-d209-118c-2023-d643833be818,19,-3
76bd9ce8-aa3c-e93b-d913-f3ec17f66790,24,-66
d67bc62f-b98a-4a57-ebf1-54cfbbaefca0,6,-15
8d009dd4-bfa1-f56a-2895-79b630fa3b83,15,-1
c5c9e31d-0a32-df5f-612c-a8f9b04f8574,15,-13
55772fc3-19b3-906e-897c-c43fae9c1835,11,-14
7d04b18b-6cc9-4c74-b63c-7ce9546dd09a,14,-6
bf61d525-b7c0-99d7-9f6e-3bbbd7a4aec9,8,-12
6c4e1e1b-0508-d7c7-3164-b8890daa28c6,8,-18
c9784c87-841f-b49a-c889-50030e64c514,2,-14
04bef5eb-aab3-68e7-2d66-decdad88fddf,13,-13
8d4bf025-0a28-8cb5-14e5-0be83d8d6cd1,21,3
fc3d8791-3825-143f-a41c-48e40267c47a,5,-18
07357a66-41ec-997d-c95d-17a571f9ce5f,3,-9
5c671605-8d09-c774-a733-e192b5573e96,8,-6
f104090f-cd96-c0b2-ca8f-9d818127ccf5,12,-16
cceef4fb-6d78-07d0-9165-1d4f6bd0502e,15,-15
636f7311-8014-a54a-c2ff-f02765918f12,8,-29
67416a99-0d28-6426-94e9-1be43a750284,9,-14
4781da20-482e-1cd0-1049-b1f299ead78a,12,-14
2cb2f557-ab71-19a8-f1e9-e00b7bf75547,4,-17
2542fe49-4d4b-37b7-9ed8-5377e12c53a6,12,-7
87bad102-fdeb-ff40-d7f3-5773874f5c5d,29,7
9b6c23f7-e50f-e64b-9702-2b8c0d3602a6,10,-16
cef5e3ca-97ae-d8bc-63fe-5f55a26633a6,17,-20
1cf03b20-13a9-167b-b623-e62ac5681f07,2,-13
eced501e-a6ea-9846-9acf-f0ccbf3ca09b,14,-7
969be6ed-a8ee-e17b-51e2-baf23de37571,7,-12
a20c09b1-77ec-8953-65fa-d749123260d4,9,-20
6ee77fd0-90a4-9ec9-c4e1-5bd1a94e100e,20,-14
8a08c6b7-d015-13f4-2c76-604beded88c8,5,-18
ec5a489f-f2d2-39e7-ef65-ab8a3057caf2,10,-16
64dc7842-b184-ebd2-80ae-f040ab951134,8,-14
ca37d18b-de9c-db0b-a2b1-29d3ecabfd04,21,-19
d01a489b-b718-b638-df1e-789951d37fbb,17,-11
cb27e0d6-c6f9-2df5-9107-3fb6ad5ef7f0,7,-31
64052151-7a7b-a45a-c589-4e92e00397e2,8,-19
c9d7ad27-ee89-c657-3c6b-71db9bac0118,11,-17
c13e334a-4d2b-0b11-e642-2e69d009de0c,22,-17
a6710754-8e2d-070d-55fc-ea8860b1ac65,6,-11
337a9f67-f1a6-6c4e-9a97-34911c1bf2ee,6,-12
